policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,utility_evaluations
G3-no-repeat,2595,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2596,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2597,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2598,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2599,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2600,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2601,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2602,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2603,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2604,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2605,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2606,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2607,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2608,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2609,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2610,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2611,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2612,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2613,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2614,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2615,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2616,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2617,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2618,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2619,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2620,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2621,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2622,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2623,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2624,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2625,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2626,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2627,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2628,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2629,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2630,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2631,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2632,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2633,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2634,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2635,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2636,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2637,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2638,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2639,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2640,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2641,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2642,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2643,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2644,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2645,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2646,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2647,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2648,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2649,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2650,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2651,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2652,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2653,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2654,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2655,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2656,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2657,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2658,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2659,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2660,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2661,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2662,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2663,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2664,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2665,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2666,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2667,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2668,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2669,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2670,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2671,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2672,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2673,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2674,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2675,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2676,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2677,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2678,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2679,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2680,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2681,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2682,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2683,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2684,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2685,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2686,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2687,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2688,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2689,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2690,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2691,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2692,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2693,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2694,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2695,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2696,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2697,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2698,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2699,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2700,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2701,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2702,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2703,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2704,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2705,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2706,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2707,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2708,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2709,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2710,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2711,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2712,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2713,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2714,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2715,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2716,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2717,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2718,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2719,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2720,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2721,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2722,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2723,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2724,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2725,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2726,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2727,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2728,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2729,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2730,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2731,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2732,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2733,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2734,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2735,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2736,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2737,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2738,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2739,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2740,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2741,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2742,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2743,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2744,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2745,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2746,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2747,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2748,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2749,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2750,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2751,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2752,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2753,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2754,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2755,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2756,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2757,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2758,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2759,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2760,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2761,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2762,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2763,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2764,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2765,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2766,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2767,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2768,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2769,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2770,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2771,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2772,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2773,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2774,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2775,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2776,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2777,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2778,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2779,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2780,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2781,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2782,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2783,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2784,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2785,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2786,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2787,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2788,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2789,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2790,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2791,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2792,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2793,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2794,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2795,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2796,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2797,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2798,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2799,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2800,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2801,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2802,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2803,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2804,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2805,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2806,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2807,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2808,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2809,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2810,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2811,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2812,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2813,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2814,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2815,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2816,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2817,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2818,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2819,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2820,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2821,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2822,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2823,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2824,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2825,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2826,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2827,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2828,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2829,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2830,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2831,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2832,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2833,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2834,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2835,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2836,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2837,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2838,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2839,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2840,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2841,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2842,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2843,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2844,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2845,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2846,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2847,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2848,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2849,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2850,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2851,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2852,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2853,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2854,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2855,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2856,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2857,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2858,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2859,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2860,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2861,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2862,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2863,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2864,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2865,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2866,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2867,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2868,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2869,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2870,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2871,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2872,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2873,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2874,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2875,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2876,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2877,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2878,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2879,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2880,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2881,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2882,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2883,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2884,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2885,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2886,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2887,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2888,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2889,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2890,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2891,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2892,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2893,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2894,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2895,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2896,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2897,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2898,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2899,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2900,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2901,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2902,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2903,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2904,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2905,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2906,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2907,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2908,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2909,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2910,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2911,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2912,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2913,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2914,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2915,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2916,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2917,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2918,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2919,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2920,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2921,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2922,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2923,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2924,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2925,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2926,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2927,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2928,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2929,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2930,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2931,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2932,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2933,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2934,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2935,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2936,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2937,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2938,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2939,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2940,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2941,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2942,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2943,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2944,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2945,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2946,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2947,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2948,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2949,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2950,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2951,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2952,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2953,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2954,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2955,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2956,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2957,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2958,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2959,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2960,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2961,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2962,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2963,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2964,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2965,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2966,0.01369552,0.01369552,1.00000000,0,0,2894
G3-no-repeat,2967,0.01369552,0.01369552,1.00000000,0,0,2894
