policy,epoch,loss_before,loss_after,accuracy_after,selected,batches,predicted_utility,realized_utility,composition_error,absolute_composition_error
D5-global1,636,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,637,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,638,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,639,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,640,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,641,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,642,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,643,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,644,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,645,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,646,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,647,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,648,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,649,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,650,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,651,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,652,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,653,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,654,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,655,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,656,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,657,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,658,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,659,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,660,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,661,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,662,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,663,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,664,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,665,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,666,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,667,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,668,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,669,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,670,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,671,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,672,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,673,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,674,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,675,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,676,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,677,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,678,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,679,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,680,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,681,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,682,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,683,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,684,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,685,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,686,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,687,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,688,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,689,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,690,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,691,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,692,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,693,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,694,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,695,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,696,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,697,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,698,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,699,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,700,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,701,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,702,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,703,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,704,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,705,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,706,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,707,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,708,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,709,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,710,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,711,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,712,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,713,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,714,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,715,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,716,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,717,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,718,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,719,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,720,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,721,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,722,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,723,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,724,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,725,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,726,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,727,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,728,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,729,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,730,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,731,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,732,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,733,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,734,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,735,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,736,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,737,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,738,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,739,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,740,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,741,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,742,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,743,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,744,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,745,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,746,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,747,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,748,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,749,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,750,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,751,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,752,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,753,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,754,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,755,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,756,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,757,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,758,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,759,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,760,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,761,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,762,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,763,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,764,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,765,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,766,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,767,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,768,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,769,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,770,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,771,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,772,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,773,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,774,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,775,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,776,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,777,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,778,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,779,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,780,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,781,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,782,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,783,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,784,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,785,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,786,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,787,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,788,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,789,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,790,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,791,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,792,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,793,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,794,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,795,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,796,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,797,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,798,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,799,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,800,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,801,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,802,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,803,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,804,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,805,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,806,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,807,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,808,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,809,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,810,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,811,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,812,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,813,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,814,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,815,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,816,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,817,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,818,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,819,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,820,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,821,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,822,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,823,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,824,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,825,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,826,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,827,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,828,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,829,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,830,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,831,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,832,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,833,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,834,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,835,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,836,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,837,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,838,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,839,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,840,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,841,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,842,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,843,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,844,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,845,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
D5-global1,846,0.18534479,0.18534479,1.00000000,0,1,0.00000000,0.00000000,0.00000000,0.00000000
