role,seed,step,scale,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,78,5,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,79,4,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,80,5,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,81,2,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,82,6,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,83,9,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,84,1,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,85,6,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,86,7,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,87,11,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,88,6,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,89,1,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,90,11,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,91,6,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,92,8,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,93,4,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,94,3,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,hash_placebo_07,95,4,0,0.000000000000e0
evaluation,4f86d203b1a975ce,600,1.0,input_only,0,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,1,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,2,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,3,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,4,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,5,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,6,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,7,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,8,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,9,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,10,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,11,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,12,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,13,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,14,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,15,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,16,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,17,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,18,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,19,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,20,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,21,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,22,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,23,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,24,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,25,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,26,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,27,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,28,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,29,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,30,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,31,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,32,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,33,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,34,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,35,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,36,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,37,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,38,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,39,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,40,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,41,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,42,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,43,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,44,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,45,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,46,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,47,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,48,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,49,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,50,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,51,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,52,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,53,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,54,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,55,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,56,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,57,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,58,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,59,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,60,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,61,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,62,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,63,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,64,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,65,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,66,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,67,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,68,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,69,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,70,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,71,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,72,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,73,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,74,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,75,1,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,76,10,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,77,4,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,78,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,79,9,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,80,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,81,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,82,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,83,5,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,84,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,85,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,86,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,87,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,88,0,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,89,2,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,90,8,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,91,7,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,92,3,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,93,11,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,94,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,input_only,95,6,3,3.963785634408e2
evaluation,4f86d203b1a975ce,600,1.0,state_stats,0,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,1,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,2,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,3,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,4,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,5,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,6,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,7,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,8,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,9,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,10,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,11,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,12,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,13,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,14,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,15,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,16,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,17,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,18,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,19,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,20,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,21,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,22,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,23,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,24,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,25,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,26,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,27,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,28,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,29,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,30,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,31,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,32,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,33,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,34,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,35,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,36,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,37,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,38,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,39,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,40,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,41,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,42,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,43,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,44,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,45,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,46,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,47,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,48,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,49,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,50,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,51,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,52,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,53,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,54,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,55,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,56,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,57,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,58,9,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,59,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,60,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,61,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,62,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,63,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,64,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,65,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,66,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,67,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,68,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,69,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,70,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,71,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,72,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,73,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,74,0,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,75,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,76,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,77,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,78,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,79,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,80,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,81,7,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,82,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,83,6,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,84,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,85,1,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,86,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,87,4,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,88,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,89,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,90,2,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,91,8,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,92,5,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,93,3,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,94,11,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,state_stats,95,10,3,2.696210190360e1
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,0,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,1,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,2,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,3,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,4,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,5,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,6,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,7,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,8,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,9,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,10,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,11,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,12,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,13,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,14,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,15,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,16,11,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,17,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,18,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,19,11,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,20,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,21,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,22,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,23,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,24,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,25,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,26,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,27,0,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,28,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,29,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,30,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,31,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,32,11,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,33,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,34,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,35,11,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,36,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,37,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,38,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,39,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,40,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,41,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,42,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,43,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,44,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,45,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,46,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,47,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,48,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,49,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,50,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,51,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,52,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,53,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,54,2,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,55,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,56,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,57,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,58,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,59,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,60,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,61,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,62,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,63,11,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,64,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,65,11,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,66,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,67,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,68,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,69,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,70,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,71,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,72,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,73,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,74,8,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,75,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,76,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,77,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,78,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,79,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,80,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,81,4,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,82,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,83,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,84,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,85,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,86,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,87,10,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,88,9,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,89,1,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,90,5,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,91,3,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,92,7,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,93,6,5,1.221507722912e2
evaluation,4f86d203b1a975ce,600,1.0,gradient_full171,94,11,5,1.221507722912e2
