arm,epoch,loss_before,loss_after,accuracy_after,selected,no_op,blocked,min_selected_magnitude,sign_reversals,both_sign_available,one_sign_available,no_legal_move
A2,3,0.67654657,0.66918802,0.75000000,13,4,0,0.02000000,2,17,0,0
A2,4,0.66918802,0.66248721,0.75000000,14,3,0,0.02000000,3,17,0,0
A2,5,0.66248721,0.65688741,0.50000000,10,7,0,0.02000000,3,17,0,0
A2,6,0.65688741,0.65409625,0.50000000,11,6,0,0.02000000,3,17,0,0
A2,7,0.65409625,0.64886767,0.50000000,10,7,0,0.02000000,3,17,0,0
A2,8,0.64886767,0.64422011,0.50000000,10,7,0,0.02000000,2,17,0,0
A2,9,0.64422011,0.64156818,0.50000000,10,7,0,0.02000000,3,17,0,0
A2,10,0.64156818,0.64091414,0.50000000,12,5,0,0.02000000,5,17,0,0
A2,11,0.64091414,0.63529140,0.50000000,10,7,0,0.02000000,3,17,0,0
A2,12,0.63529140,0.63466305,0.50000000,11,6,0,0.02000000,5,17,0,0
A2,13,0.63466305,0.63188851,0.50000000,11,6,0,0.02000000,6,17,0,0
A2,14,0.63188851,0.62737155,0.75000000,10,7,0,0.02000000,4,17,0,0
A2,15,0.62737155,0.62409735,0.50000000,10,7,0,0.02000000,3,17,0,0
A2,16,0.62409735,0.62082404,0.75000000,12,5,0,0.02000000,4,17,0,0
A2,17,0.62082404,0.61771625,0.75000000,11,6,0,0.02000000,5,17,0,0
A2,18,0.61771625,0.61612105,0.50000000,11,6,0,0.02000000,3,17,0,0
A2,19,0.61612105,0.61089528,0.75000000,10,7,0,0.02000000,4,17,0,0
A2,20,0.61089528,0.61080235,0.50000000,11,6,0,0.02000000,3,17,0,0
A2,21,0.61080235,0.60633177,0.75000000,11,6,0,0.02000000,5,17,0,0
A2,22,0.60633177,0.60171574,0.75000000,10,7,0,0.02000000,4,17,0,0
A2,23,0.60171574,0.59932154,0.75000000,12,5,0,0.02000000,2,17,0,0
A2,24,0.59932154,0.59437686,0.75000000,11,6,0,0.02000000,1,17,0,0
A2,25,0.59437686,0.58766943,0.75000000,10,7,0,0.02000000,3,17,0,0
A2,26,0.58766943,0.58257520,0.75000000,11,6,0,0.02000000,4,17,0,0
A2,27,0.58257520,0.57813656,0.75000000,11,6,0,0.02000000,1,17,0,0
A2,28,0.57813656,0.57415593,0.75000000,12,5,0,0.02000000,5,17,0,0
A2,29,0.57415593,0.57063675,0.75000000,11,6,0,0.02000000,6,17,0,0
A2,30,0.57063675,0.56907928,0.75000000,11,6,0,0.02000000,5,17,0,0
A2,31,0.56907928,0.56295139,0.75000000,10,7,0,0.02000000,4,17,0,0
A2,32,0.56295139,0.56305116,1.00000000,11,6,0,0.02000000,1,17,0,0
A2,33,0.56305116,0.55758286,0.75000000,11,6,0,0.02000000,5,17,0,0
A2,34,0.55758286,0.55228293,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,35,0.55228293,0.55155516,0.75000000,12,5,0,0.02000000,4,17,0,0
A2,36,0.55155516,0.54663152,1.00000000,12,5,0,0.02000000,5,17,0,0
A2,37,0.54663152,0.53987783,1.00000000,10,7,0,0.02000000,2,17,0,0
A2,38,0.53987783,0.53729516,0.75000000,10,7,0,0.02000000,2,17,0,0
A2,39,0.53729516,0.53419012,1.00000000,12,5,0,0.02000000,4,17,0,0
A2,40,0.53419012,0.52944022,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,41,0.52944022,0.52446634,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,42,0.52446634,0.52475548,1.00000000,13,4,0,0.02000000,3,17,0,0
A2,43,0.52475548,0.51631606,1.00000000,10,7,0,0.02000000,6,17,0,0
A2,44,0.51631606,0.51590407,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,45,0.51590407,0.51126170,1.00000000,13,4,0,0.02000000,6,17,0,0
A2,46,0.51126170,0.50435442,1.00000000,10,7,0,0.02000000,6,17,0,0
A2,47,0.50435442,0.50409448,1.00000000,11,6,0,0.02000000,4,17,0,0
A2,48,0.50409448,0.49899179,1.00000000,12,5,0,0.02000000,5,17,0,0
A2,49,0.49899179,0.49117172,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,50,0.49117172,0.49069577,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,51,0.49069577,0.48538387,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,52,0.48538387,0.47840619,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,53,0.47840619,0.47830898,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,54,0.47830898,0.47260818,1.00000000,12,5,0,0.02000000,6,17,0,0
A2,55,0.47260818,0.46428806,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,56,0.46428806,0.46390727,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,57,0.46390727,0.45816827,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,58,0.45816827,0.45104134,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,59,0.45104134,0.45077756,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,60,0.45077756,0.44488037,1.00000000,12,5,0,0.02000000,6,17,0,0
A2,61,0.44488037,0.43625730,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,62,0.43625730,0.43581355,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,63,0.43581355,0.42985815,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,64,0.42985815,0.42249864,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,65,0.42249864,0.42242000,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,66,0.42242000,0.41617775,1.00000000,12,5,0,0.02000000,6,17,0,0
A2,67,0.41617775,0.40746057,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,68,0.40746057,0.40678591,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,69,0.40678591,0.40090835,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,70,0.40090835,0.39322960,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,71,0.39322960,0.39282930,1.00000000,11,6,0,0.02000000,4,17,0,0
A2,72,0.39282930,0.38670784,1.00000000,12,5,0,0.02000000,5,17,0,0
A2,73,0.38670784,0.37779099,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,74,0.37779099,0.37707493,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,75,0.37707493,0.37127164,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,76,0.37127164,0.36355728,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,77,0.36355728,0.36322334,1.00000000,11,6,0,0.02000000,4,17,0,0
A2,78,0.36322334,0.35709244,1.00000000,12,5,0,0.02000000,5,17,0,0
A2,79,0.35709244,0.34820616,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,80,0.34820616,0.34728935,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,81,0.34728935,0.34188634,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,82,0.34188634,0.33406174,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,83,0.33406174,0.33411565,1.00000000,11,6,0,0.02000000,4,17,0,0
A2,84,0.33411565,0.32783583,1.00000000,12,5,0,0.02000000,5,17,0,0
A2,85,0.32783583,0.32215279,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,86,0.32215279,0.31979477,1.00000000,11,6,0,0.02000000,4,17,0,0
A2,87,0.31979477,0.31303406,1.00000000,12,5,0,0.02000000,5,17,0,0
A2,88,0.31303406,0.31045428,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,89,0.31045428,0.30527276,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,90,0.30527276,0.30270460,1.00000000,12,5,0,0.02000000,3,17,0,0
A2,91,0.30270460,0.29625455,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,92,0.29625455,0.29165423,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,93,0.29165423,0.29109541,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,94,0.29109541,0.28395712,1.00000000,10,7,0,0.02000000,7,17,0,0
A2,95,0.28395712,0.27891669,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,96,0.27891669,0.27665973,1.00000000,12,5,0,0.02000000,4,17,0,0
A2,97,0.27665973,0.27023512,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,98,0.27023512,0.26583338,1.00000000,10,7,0,0.02000000,4,17,0,0
A2,99,0.26583338,0.26532549,1.00000000,13,4,0,0.02000000,5,17,0,0
A2,100,0.26532549,0.25849533,1.00000000,10,7,0,0.02000000,7,17,0,0
A2,101,0.25849533,0.25354326,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,102,0.25354326,0.25149167,1.00000000,12,5,0,0.02000000,4,17,0,0
A2,103,0.25149167,0.24609703,1.00000000,11,6,0,0.02000000,6,17,0,0
A2,104,0.24609703,0.24256940,1.00000000,10,7,0,0.02000000,7,17,0,0
A2,105,0.24256940,0.24147299,1.00000000,13,4,0,0.02000000,7,17,0,0
A2,106,0.24147299,0.23421943,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,107,0.23421943,0.23007593,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,108,0.23007593,0.22741871,1.00000000,12,5,0,0.02000000,4,17,0,0
A2,109,0.22741871,0.22228482,1.00000000,11,6,0,0.02000000,5,17,0,0
A2,110,0.22228482,0.21879825,1.00000000,10,7,0,0.02000000,6,17,0,0
A2,111,0.21879825,0.21784855,1.00000000,13,4,0,0.02000000,7,17,0,0
A2,112,0.21784855,0.21090242,1.00000000,10,7,0,0.02000000,5,17,0,0
A2,113,0.21090242,0.20708439,1.00000000,10,7,0,0.02000000,3,17,0,0
A2,114,0.20708439,0.20515485,1.00000000,12,5,0,0.02000000,5,17,0,0
A2,115,0.20515485,0.20048854,1.00000000,10,7,3,0.02000000,6,16,1,0
A2,116,0.20048854,0.19739303,1.00000000,9,8,3,0.02000000,4,16,1,0
A2,117,0.19739303,0.19800504,1.00000000,12,5,3,0.02000000,5,16,1,0
A2,118,0.19800504,0.19273417,1.00000000,9,8,3,0.02000000,7,16,1,0
A2,119,0.19273417,0.18920116,1.00000000,9,8,3,0.02000000,5,16,1,0
A2,120,0.18920116,0.18845925,1.00000000,11,6,3,0.02000000,4,16,1,0
A2,121,0.18845925,0.18460298,1.00000000,10,7,3,0.02000000,6,16,1,0
A2,122,0.18460298,0.18215762,1.00000000,9,8,3,0.02000000,7,16,1,0
A2,123,0.18215762,0.18215649,1.00000000,12,5,3,0.02000000,7,16,1,0
A2,124,0.18215649,0.17659152,1.00000000,9,8,3,0.02000000,4,16,1,0
A2,125,0.17659152,0.17382424,1.00000000,9,8,3,0.02000000,3,16,1,0
A2,126,0.17382424,0.17438041,1.00000000,11,6,3,0.02000000,5,16,1,0
A2,127,0.17438041,0.16956638,1.00000000,10,7,3,0.02000000,8,16,1,0
A2,128,0.16956638,0.16662222,1.00000000,9,8,3,0.02000000,4,16,1,0
A2,129,0.16662222,0.16348378,1.00000000,11,6,3,0.02000000,4,16,1,0
A2,130,0.16348378,0.15937242,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,131,0.15937242,0.15713429,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,132,0.15713429,0.15693717,1.00000000,10,7,6,0.02000000,4,15,2,0
A2,133,0.15693717,0.15426412,1.00000000,9,8,6,0.02000000,5,15,2,0
A2,134,0.15426412,0.15269010,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,135,0.15269010,0.15365320,1.00000000,11,6,6,0.02000000,7,15,2,0
A2,136,0.15365320,0.15084422,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,137,0.15084422,0.14784785,1.00000000,8,9,6,0.02000000,5,15,2,0
A2,138,0.14784785,0.14646764,1.00000000,10,7,6,0.02000000,4,15,2,0
A2,139,0.14646764,0.14338654,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,140,0.14338654,0.14436610,1.00000000,9,8,6,0.02000000,4,15,2,0
A2,141,0.14436610,0.14133373,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,142,0.14133373,0.14188351,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,143,0.14188351,0.13930064,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,144,0.13930064,0.13835111,1.00000000,10,7,6,0.02000000,6,15,2,0
A2,145,0.13835111,0.13540058,1.00000000,8,9,6,0.02000000,5,15,2,0
A2,146,0.13540058,0.13642359,1.00000000,9,8,6,0.02000000,5,15,2,0
A2,147,0.13642359,0.13348956,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,148,0.13348956,0.13408294,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,149,0.13408294,0.13150561,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,150,0.13150561,0.13070017,1.00000000,10,7,6,0.02000000,6,15,2,0
A2,151,0.13070017,0.12785667,1.00000000,8,9,6,0.02000000,5,15,2,0
A2,152,0.12785667,0.12893698,1.00000000,9,8,6,0.02000000,5,15,2,0
A2,153,0.12893698,0.12607816,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,154,0.12607816,0.12672256,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,155,0.12672256,0.12413947,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,156,0.12413947,0.12346842,1.00000000,10,7,6,0.02000000,6,15,2,0
A2,157,0.12346842,0.12074099,1.00000000,8,9,6,0.02000000,5,15,2,0
A2,158,0.12074099,0.11871027,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,159,0.11871027,0.12163287,1.00000000,11,6,6,0.02000000,7,15,2,0
A2,160,0.12163287,0.11705983,1.00000000,8,9,6,0.02000000,8,15,2,0
A2,161,0.11705983,0.11628547,1.00000000,8,9,6,0.02000000,5,15,2,0
A2,162,0.11628547,0.11677013,1.00000000,11,6,6,0.02000000,6,15,2,0
A2,163,0.11677013,0.11288112,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,164,0.11288112,0.11499190,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,165,0.11499190,0.11282016,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,166,0.11282016,0.11026075,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,167,0.11026075,0.11064765,1.00000000,8,9,6,0.02000000,5,15,2,0
A2,168,0.11064765,0.11026075,1.00000000,11,6,6,0.02000000,8,15,2,0
A2,169,0.11026075,0.10746717,1.00000000,8,9,6,0.02000000,8,15,2,0
A2,170,0.10746717,0.10919584,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,171,0.10919584,0.10746717,1.00000000,10,7,6,0.02000000,8,15,2,0
A2,172,0.10746717,0.10474081,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,173,0.10474081,0.10427306,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,174,0.10427306,0.10448804,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,175,0.10448804,0.10120985,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,176,0.10120985,0.10302171,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,177,0.10302171,0.10126126,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,178,0.10126126,0.09873419,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,179,0.09873419,0.09824669,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,180,0.09824669,0.09867176,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,181,0.09867176,0.09537097,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,182,0.09537097,0.09723224,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,183,0.09723224,0.09541343,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,184,0.09541343,0.09309618,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,185,0.09309618,0.09346660,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,186,0.09346660,0.09309618,1.00000000,11,6,6,0.02000000,8,15,2,0
A2,187,0.09309618,0.09073707,1.00000000,8,9,6,0.02000000,8,15,2,0
A2,188,0.09073707,0.09226611,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,189,0.09226611,0.09073707,1.00000000,10,7,6,0.02000000,8,15,2,0
A2,190,0.09073707,0.08847135,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,191,0.08847135,0.08803053,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,192,0.08803053,0.08822002,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,193,0.08822002,0.08537675,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,194,0.08537675,0.08699983,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,195,0.08699983,0.08538919,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,196,0.08538919,0.08333391,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,197,0.08333391,0.08286461,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,198,0.08286461,0.08328374,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,199,0.08328374,0.08037145,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,200,0.08037145,0.08208116,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,201,0.08208116,0.08036952,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,202,0.08036952,0.07853078,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,203,0.07853078,0.07877652,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,204,0.07877652,0.07853078,1.00000000,11,6,6,0.02000000,8,15,2,0
A2,205,0.07853078,0.07644888,1.00000000,8,9,6,0.02000000,8,15,2,0
A2,206,0.07644888,0.07789705,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,207,0.07789705,0.07644887,1.00000000,10,7,6,0.02000000,8,15,2,0
A2,208,0.07644887,0.07464234,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,209,0.07464234,0.07419968,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,210,0.07419968,0.07445163,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,211,0.07445163,0.07189827,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,212,0.07189827,0.07342967,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,213,0.07342967,0.07186654,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,214,0.07186654,0.07027270,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,215,0.07027270,0.07059306,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,216,0.07059306,0.07027270,1.00000000,11,6,6,0.02000000,8,15,2,0
A2,217,0.07027270,0.06846970,1.00000000,8,9,6,0.02000000,8,15,2,0
A2,218,0.06846970,0.06979290,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,219,0.06979290,0.06846970,1.00000000,10,7,6,0.02000000,8,15,2,0
A2,220,0.06846970,0.06689781,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,221,0.06689781,0.06647103,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,222,0.06647103,0.06660315,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,223,0.06660315,0.06434612,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,224,0.06434612,0.06573456,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,225,0.06573456,0.06428693,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,226,0.06428693,0.06262296,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,227,0.06262296,0.06229547,1.00000000,8,9,6,0.02000000,3,15,2,0
A2,228,0.06229547,0.06243108,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,229,0.06243108,0.06038772,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,230,0.06038772,0.06156234,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,231,0.06156234,0.06039971,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,232,0.06039971,0.05892371,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,233,0.05892371,0.05855788,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,234,0.05855788,0.05893729,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,235,0.05893729,0.05676267,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,236,0.05676267,0.05807435,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,237,0.05807435,0.05675193,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,238,0.05675193,0.05549672,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,239,0.05549672,0.05562072,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,240,0.05562072,0.05549672,1.00000000,11,6,6,0.02000000,8,15,2,0
A2,241,0.05549672,0.05395639,1.00000000,8,9,6,0.02000000,8,15,2,0
A2,242,0.05395639,0.05507236,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,243,0.05507236,0.05395637,1.00000000,10,7,6,0.02000000,8,15,2,0
A2,244,0.05395637,0.05271394,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,245,0.05271394,0.05234561,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,246,0.05234561,0.05265746,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,247,0.05265746,0.05068631,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,248,0.05068631,0.05191934,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,249,0.05191934,0.05064396,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,250,0.05064396,0.04936546,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,251,0.04936546,0.04907054,1.00000000,8,9,6,0.02000000,3,15,2,0
A2,252,0.04907054,0.04941743,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,253,0.04941743,0.04757979,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,254,0.04757979,0.04867564,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,255,0.04867564,0.04758682,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,256,0.04758682,0.04649480,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,257,0.04649480,0.04660298,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,258,0.04660298,0.04649480,1.00000000,11,6,6,0.02000000,8,15,2,0
A2,259,0.04649480,0.04520704,1.00000000,8,9,6,0.02000000,8,15,2,0
A2,260,0.04520704,0.04611773,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,261,0.04611773,0.04520703,1.00000000,10,7,6,0.02000000,8,15,2,0
A2,262,0.04520703,0.04412466,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,263,0.04412466,0.04381684,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,264,0.04381684,0.04413117,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,265,0.04413117,0.04243727,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,266,0.04243727,0.04349463,1.00000000,9,8,6,0.02000000,6,15,2,0
A2,267,0.04349463,0.04241123,1.00000000,10,7,6,0.02000000,7,15,2,0
A2,268,0.04241123,0.04153489,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,269,0.04153489,0.04160161,1.00000000,8,9,6,0.02000000,6,15,2,0
A2,270,0.04160161,0.04133007,1.00000000,11,6,6,0.02000000,7,15,2,0
A2,271,0.04133007,0.04036769,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,272,0.04036769,0.04098656,1.00000000,9,8,6,0.02000000,7,15,2,0
A2,273,0.04098656,0.04036767,1.00000000,10,7,6,0.02000000,8,15,2,0
A2,274,0.04036767,0.03926231,1.00000000,8,9,6,0.02000000,7,15,2,0
A2,275,0.03926231,0.03903065,1.00000000,8,9,6,0.02000000,4,15,2,0
A2,276,0.03903065,0.03916379,1.00000000,11,6,6,0.02000000,5,15,2,0
A2,277,0.03916379,0.03783331,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,278,0.03783331,0.03889557,1.00000000,8,9,9,0.02000000,6,14,3,0
A2,279,0.03889557,0.03783330,1.00000000,9,8,9,0.02000000,7,14,3,0
A2,280,0.03783330,0.03713066,1.00000000,7,10,9,0.02000000,6,14,3,0
A2,281,0.03713066,0.03716987,1.00000000,7,10,9,0.02000000,5,14,3,0
A2,282,0.03716987,0.03713066,1.00000000,10,7,9,0.02000000,7,14,3,0
A2,283,0.03713066,0.03603195,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,284,0.03603195,0.03693469,1.00000000,8,9,9,0.02000000,6,14,3,0
A2,285,0.03693469,0.03603194,1.00000000,9,8,9,0.02000000,7,14,3,0
A2,286,0.03603194,0.03532049,1.00000000,7,10,9,0.02000000,6,14,3,0
A2,287,0.03532049,0.03507342,1.00000000,7,10,9,0.02000000,3,14,3,0
A2,288,0.03507342,0.03562000,1.00000000,10,7,9,0.02000000,5,14,3,0
A2,289,0.03562000,0.03402070,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,290,0.03402070,0.03554127,1.00000000,8,9,9,0.02000000,6,14,3,0
A2,291,0.03554127,0.03402069,1.00000000,9,8,9,0.02000000,7,14,3,0
A2,292,0.03402069,0.03382881,1.00000000,7,10,9,0.02000000,5,14,3,0
A2,293,0.03382881,0.03300405,1.00000000,8,9,9,0.02000000,5,14,3,0
A2,294,0.03300405,0.03382081,1.00000000,10,7,9,0.02000000,6,14,3,0
A2,295,0.03382081,0.03245040,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,296,0.03245040,0.03285599,1.00000000,7,10,9,0.02000000,4,14,3,0
A2,297,0.03285599,0.03173323,1.00000000,10,7,9,0.02000000,6,14,3,0
A2,298,0.03173323,0.03221950,1.00000000,8,9,9,0.02000000,6,14,3,0
A2,299,0.03221950,0.03158588,1.00000000,7,10,9,0.02000000,6,14,3,0
A2,300,0.03158588,0.03152834,1.00000000,9,8,9,0.02000000,5,14,3,0
A2,301,0.03152834,0.03090663,1.00000000,8,9,9,0.02000000,5,14,3,0
A2,302,0.03090663,0.03105636,1.00000000,7,10,9,0.02000000,6,14,3,0
A2,303,0.03105636,0.03090663,1.00000000,10,7,9,0.02000000,7,14,3,0
A2,304,0.03090663,0.03049147,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,305,0.03049147,0.03034867,1.00000000,7,10,9,0.02000000,4,14,3,0
A2,306,0.03034867,0.03065522,1.00000000,10,7,9,0.02000000,5,14,3,0
A2,307,0.03065522,0.02943239,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,308,0.02943239,0.03068670,1.00000000,8,9,9,0.02000000,6,14,3,0
A2,309,0.03068670,0.02943237,1.00000000,9,8,9,0.02000000,7,14,3,0
A2,310,0.02943237,0.02944746,1.00000000,7,10,9,0.02000000,5,14,3,0
A2,311,0.02944746,0.02871993,1.00000000,8,9,9,0.02000000,5,14,3,0
A2,312,0.02871993,0.02927374,1.00000000,10,7,9,0.02000000,6,14,3,0
A2,313,0.02927374,0.02821155,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,314,0.02821155,0.02877557,1.00000000,7,10,9,0.02000000,4,14,3,0
A2,315,0.02877557,0.02814687,1.00000000,10,7,9,0.02000000,5,14,3,0
A2,316,0.02814687,0.02791608,1.00000000,7,10,9,0.02000000,7,14,3,0
A2,317,0.02791608,0.02815288,1.00000000,8,9,9,0.02000000,6,14,3,0
A2,318,0.02815288,0.02791608,1.00000000,9,8,9,0.02000000,7,14,3,0
A2,319,0.02791608,0.02719202,1.00000000,7,10,9,0.02000000,5,14,3,0
A2,320,0.02719202,0.02818909,1.00000000,8,9,9,0.02000000,4,14,3,0
A2,321,0.02818909,0.02687411,1.00000000,9,8,9,0.02000000,7,14,3,0
A2,322,0.02687411,0.02761251,1.00000000,8,9,9,0.02000000,7,14,3,0
A2,323,0.02761251,0.02684217,1.00000000,7,10,9,0.02000000,6,14,3,0
A2,324,0.02684217,0.02705948,1.00000000,9,8,9,0.02000000,5,14,3,0
A2,325,0.02705948,0.02580559,1.00000000,8,9,9,0.02000000,6,14,3,0
